playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8482109,2020,Alexis Lafreniere,2020020254,NYR,PHI,HOME,20210422,L,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020254,NYR,PHI,HOME,20210422,L,5on4,106.0,2.0,-0.225,1.0,0.6429,1.0,0.5714,1.0,0.5714,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,2.076,0.162,0.154,0.162,0.154,2.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.069,0.092,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.038,0.092,0.092,0.107,0.107,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.16,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020739,NYR,PHI,HOME,20210423,L,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020739,NYR,PHI,HOME,20210423,L,all,1069.0,22.0,1.25,0.3857,0.599,0.4,0.4603,0.4,0.4681,3.0,1.697,0.119,0.151,0.336,0.04,0.768,0.587,0.119,0.12,0.12,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.01,0.108,0.0,0.0,1.0,0.0,2.044,2.0,2.022,1.0,0.031,0.0,0.0,0.149,0.15,0.15,22.0,1.0,5.0,3.0,13.0,3.0,3.0,4.0,12.0,0.0,0.0,2531.0,0.0,0.0,0.0,0.0,7.239,0.415,0.415,0.416,0.416,8.0,2.0,4.0,14.0,2.0,0.0,0.0,8.0,2.0,0.0,0.162,0.253,0.0,0.0,2.0,0.0,14.452,10.0,10.341,0.123,0.0,0.0,0.538,0.539,0.538,11.065,0.661,0.654,0.667,0.659,10.0,5.0,6.0,21.0,1.0,0.0,0.0,13.0,1.0,1.0,0.319,0.137,0.205,0.0,1.0,0.0,20.312,15.0,14.491,0.148,0.0,0.0,0.809,0.816,0.806,1.492,0.999,29.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020739,NYR,PHI,HOME,20210423,L,5on5,1011.0,21.0,1.25,0.3857,0.4831,0.4,0.4444,0.4,0.475,1.0,1.697,0.119,0.151,0.336,0.04,0.768,0.587,0.119,0.12,0.12,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.01,0.108,0.0,0.0,1.0,0.0,2.044,2.0,2.022,1.0,0.031,0.0,0.0,0.149,0.15,0.15,21.0,1.0,5.0,3.0,12.0,3.0,3.0,4.0,11.0,0.0,0.0,2266.0,0.0,0.0,0.0,0.0,7.239,0.415,0.415,0.416,0.416,8.0,2.0,4.0,14.0,2.0,0.0,0.0,8.0,2.0,0.0,0.162,0.253,0.0,0.0,2.0,0.0,14.452,10.0,10.341,0.123,0.0,0.0,0.538,0.539,0.538,11.065,0.661,0.654,0.667,0.659,10.0,5.0,6.0,21.0,1.0,0.0,0.0,13.0,1.0,1.0,0.319,0.137,0.205,0.0,1.0,0.0,20.312,15.0,14.491,0.148,0.0,0.0,0.809,0.816,0.806,0.887,0.949,24.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020739,NYR,PHI,HOME,20210423,L,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020739,NYR,PHI,HOME,20210423,L,5on4,58.0,1.0,1.25,0.0,0.9718,0.0,0.75,0.0,0.6667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.009,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020754,NYR,BUF,HOME,20210425,L,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020754,NYR,BUF,HOME,20210425,L,all,723.0,16.0,0.95,0.87,0.5669,0.5714,0.4118,0.5714,0.4507,10.0,2.0,0.156,0.121,0.516,0.087,1.268,0.852,0.156,0.161,0.161,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.073,0.083,0.0,0.0,0.0,0.0,3.234,3.0,3.072,0.0,0.025,0.0,0.0,0.181,0.186,0.186,16.0,5.0,2.0,0.0,9.0,2.0,2.0,5.0,7.0,0.0,0.0,2877.0,0.0,0.0,0.0,0.0,8.069,1.138,1.043,1.146,1.051,10.0,2.0,0.0,12.0,3.0,1.0,1.0,9.0,1.0,2.0,0.334,0.083,0.721,2.0,0.0,1.0,12.682,12.0,12.3,0.137,0.506,0.506,0.769,0.779,0.765,5.792,0.17,0.167,0.166,0.163,4.0,5.0,0.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,8.411,9.0,8.741,0.062,0.0,0.0,0.232,0.228,0.223,2.436,1.861,35.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020754,NYR,BUF,HOME,20210425,L,5on5,635.0,13.0,0.95,0.7489,0.3736,0.4706,0.3684,0.4706,0.3958,8.0,2.0,0.156,0.121,0.516,0.087,1.268,0.852,0.156,0.161,0.161,1.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.073,0.083,0.0,0.0,0.0,0.0,3.234,3.0,3.072,0.0,0.025,0.0,0.0,0.181,0.186,0.186,13.0,2.0,2.0,0.0,9.0,2.0,2.0,3.0,6.0,0.0,0.0,2208.0,0.0,0.0,0.0,0.0,5.42,0.507,0.506,0.516,0.514,7.0,1.0,0.0,8.0,2.0,0.0,0.0,6.0,1.0,1.0,0.209,0.083,0.215,2.0,0.0,0.0,8.682,8.0,8.3,0.077,0.0,0.0,0.584,0.594,0.592,5.792,0.17,0.167,0.166,0.163,4.0,5.0,0.0,9.0,1.0,0.0,0.0,9.0,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,8.411,9.0,8.741,0.062,0.0,0.0,0.232,0.228,0.223,0.681,1.142,21.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020754,NYR,BUF,HOME,20210425,L,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020754,NYR,BUF,HOME,20210425,L,5on4,88.0,3.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,2.649,0.631,0.537,0.631,0.537,3.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,0.125,0.0,0.506,0.0,0.0,1.0,4.0,4.0,4.0,0.06,0.506,0.506,0.185,0.185,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020768,NYR,BUF,HOME,20210427,L,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020768,NYR,BUF,HOME,20210427,L,all,897.0,19.0,0.74,0.3139,0.6145,0.3939,0.5579,0.3846,0.6203,6.0,2.2,0.147,0.109,0.581,0.073,1.216,0.874,0.139,0.145,0.137,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.067,0.08,0.0,0.0,1.0,0.0,3.022,3.0,3.048,0.0,0.022,0.0,0.0,0.169,0.166,0.157,19.0,4.0,4.0,2.0,9.0,4.0,1.0,2.0,12.0,0.0,1.0,2703.0,0.0,0.0,0.0,1.0,7.256,0.366,0.358,0.357,0.349,7.0,3.0,3.0,13.0,1.0,0.0,0.0,8.0,2.0,0.0,0.177,0.189,0.0,0.0,1.0,0.0,12.89,10.0,9.981,0.078,0.0,0.0,0.444,0.433,0.423,11.074,0.8,0.797,0.819,0.816,13.0,3.0,4.0,20.0,0.0,0.0,0.0,13.0,3.0,0.0,0.405,0.395,0.0,0.0,0.0,0.0,20.028,16.0,16.061,0.168,0.0,0.0,0.968,0.991,0.987,4.564,2.863,53.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020768,NYR,BUF,HOME,20210427,L,5on5,891.0,18.0,0.74,0.3139,0.5305,0.3939,0.5075,0.3846,0.5636,4.0,2.2,0.147,0.109,0.581,0.073,1.216,0.874,0.139,0.145,0.137,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.067,0.08,0.0,0.0,1.0,0.0,3.022,3.0,3.048,0.0,0.022,0.0,0.0,0.169,0.166,0.157,18.0,3.0,4.0,2.0,9.0,3.0,1.0,2.0,12.0,0.0,1.0,2139.0,0.0,0.0,0.0,1.0,7.256,0.366,0.358,0.357,0.349,7.0,3.0,3.0,13.0,1.0,0.0,0.0,8.0,2.0,0.0,0.177,0.189,0.0,0.0,1.0,0.0,12.89,10.0,9.981,0.078,0.0,0.0,0.444,0.433,0.423,11.074,0.8,0.797,0.819,0.816,13.0,3.0,4.0,20.0,0.0,0.0,0.0,13.0,3.0,0.0,0.405,0.395,0.0,0.0,0.0,0.0,20.028,16.0,16.061,0.168,0.0,0.0,0.968,0.991,0.987,2.271,2.01,34.0,33.0,0.0,0.087,0.0,1.0,0.0,1.0
8482109,2020,Alexis Lafreniere,2020020768,NYR,BUF,HOME,20210427,L,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020768,NYR,BUF,HOME,20210427,L,5on4,6.0,1.0,0.74,0.0,1.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.269,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482109,2020,Alexis Lafreniere,2020020784,NYR,NYI,HOME,20210429,L,other,137.0,1.0,-0.325,0.2842,0.0,0.6,0.5,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,2.156,0.212,0.212,0.212,0.212,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.105,0.107,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.045,0.0,0.0,0.257,0.257,0.257,0.528,0.534,0.534,0.534,0.534,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.534,0.0,0.0,1.0,2.0,1.0,1.0,0.004,0.0,0.0,0.538,0.538,0.538,0.0,0.264,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
